gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ServiceCount,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,0.43399809619854,1,0,0.03529460610422153,0.2690608452015251,0.08034003106367744,0.5075787765133041,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0,-0.877393760198247,1,1,-0.6438638938343756,-0.7834676222665349,-0.5899683982361456,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,-1.2052417242974438,1,1,0.7711887055462886,-0.8929584685228803,0.8659777831635758,0.5075787765133041,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,0,0,-0.1397358409750543,1,1,0.30061696848809616,-0.13426610447780316,0.11756477575361488,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.7208650647853372,1,1,1.1032588320518926,1.1300520313482894,1.0628757326597496,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,1.6224469660581282,1,0,0.15544058152333434,1.2375573494637786,0.18846710255630095,1.049459945119169,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,1,0,0.8028270558101364,1,0,0.9814441625297362,1.2037813096454297,1.0454593711580626,0.5075787765133041,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,1.4175419884961302,1,1,-1.3213536996699293,-0.22379136220664655,-1.2787726246179723,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-1.1642607287850442,1,1,0.1904831576872427,-0.8932893898796898,0.10151916763150252,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,1.4175419884961302,1,1,1.381930747260113,2.1828231744780098,1.4270189715062094,1.049459945119169,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,1,0,0,0.9667510378597347,1,1,1.3201890654475135,1.4177109361108295,1.1037730815431759,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,-1.0822987377602449,1,1,0.5108724254715439,-0.7918730247294944,0.6186366441526551,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,0.4749790917109396,1,1,0.8412738578741048,0.7789665331972759,0.9022366898291286,-0.03430239209256088,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,0.9667510378597347,0,0,-0.6722316935861107,0.11584425699876093,-0.6474484775081895,1.049459945119169,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,0,-1.2872037153222429,0,0,-1.3330345583912322,-1.0026037447457368,-1.3276860701023734,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.4266028095618514,1,1,-1.5332778507564204,-0.8317159560893492,-1.543653182929073,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.2945990019589315,0,0,-0.5120370596939599,0.4027530733525332,-0.4996870254871827,1.049459945119169,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False
1,0,0,0,-1.2872037153222429,1,0,-1.523265686138161,-1.0051187470574883,-1.5171388574298874,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,-0.7954317691734478,1,1,-1.3413780289064483,-0.8670362955728086,-1.3168200195471516,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,1,0,-0.2626788275122531,1,0,-0.14993043933357758,-0.3089263966018181,-0.12487819158376531,-0.03430239209256088,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,1,0,0,0.8847890468349355,1,1,0.4774985434106791,0.9145339823702041,0.5229869912913956,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2872037153222429,1,1,0.23053181616027998,-0.9819321906570413,0.22948289240534936,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.2462227198098432,1,0,0.1587779697294211,-0.9502519860984855,0.22449729273883612,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-0.9593557512230462,1,1,0.47916723751372226,-0.6967000425111034,0.48670290482954714,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.5085648005866507,1,0,-1.5282717684472908,-0.8304584549334734,-1.4765893134755774,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2872037153222429,1,1,-0.17829823908531264,-0.9873372394849286,-0.1776744136932546,-0.5761835606984258,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.1716560154217326,1,1,0.5292280606050194,1.0810536091167071,0.4199436971517756,1.591341113725034,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,-0.05777384995025511,1,1,1.2083865605436168,0.37332313402028167,1.2036047369238139,1.049459945119169,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.5569410827357387,1,1,0.4941854844411115,0.649554221261003,0.5568706038397375,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,-0.4266028095618514,1,0,-1.3213536996699293,-0.7715985762689702,-1.337808348213174,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,0,0,-1.2872037153222429,1,1,0.20216401640854514,-0.9823072348614253,0.20123116096177293,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,-0.2626788275122531,0,1,-0.8424384920965206,-0.5620371117134544,-0.8582087681723503,-0.03430239209256088,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,0,-0.1397358409750543,1,1,0.3256473800337447,-0.06552270795659165,0.29612947185540994,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.2872037153222429,1,1,-1.5015726627985988,-1.0048319485482535,-1.4955345922083285,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,-0.5905267916114498,1,0,-1.529940462550334,-0.8772948576339008,-1.5958928669768508,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,1.6224469660581282,1,0,-1.3447154171125348,-0.1934127816515412,-1.308666930633822,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,0,-1.1642607287850442,1,0,0.25222483949984226,-0.8735444155900607,0.47336180942563594,-0.5761835606984258,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,-0.05777384995025511,1,1,0.04030068841335143,-0.12255148844674948,-0.001355733014082885,0.5075787765133041,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,1,0,-0.09875484546265471,1,0,-1.5399526271685935,-0.7324395490465214,-1.4605799989908839,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,0.7618460602977367,1,0,-1.3246910878760159,-0.4484207792088848,-1.3319222005379732,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,1.130675019909333,1,0,-1.3764206050703562,-0.34907818789469514,-1.3324500875614864,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,1,0,1.6224469660581282,1,1,0.6310184008906566,1.6255295481871492,0.5943780087382765,1.591341113725034,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,-1.2052417242974438,1,0,-1.5215969920351178,-0.9866753967713098,-1.487225259430806,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,1,0,1.5814659705457286,1,1,1.1349640200097142,2.169167153153674,1.2100543798666215,1.049459945119169,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,0,1,-0.5495457960990502,1,0,-1.4915604981803396,-0.8378931547497919,-1.4697319272676006,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,0.6798840692729375,1,0,0.22051965154202066,0.5182225654552357,0.1882075536696563,1.049459945119169,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,0.8438080513225359,1,0,-1.5115848274168584,-0.5239590942565832,-1.4707947297122332,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,0.3520361051737408,1,1,1.3785933590540267,0.8757720607759265,1.3046700204861432,1.591341113725034,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.1642607287850442,1,0,-0.33348679066833353,-0.9163877005849876,-0.3334744032718021,-0.03430239209256088,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.34464081853705225,1,1,-1.4715361689438207,-0.7972560121335943,-1.4874329927502443,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.672488782636249,1,0,-1.5049100510046853,-0.883074950666172,-1.5517264551163248,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,0.18811212312414244,1,0,0.23053181616027998,0.1592170161645831,0.22112864431551607,0.5075787765133041,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,0,0,0.10615013209934325,1,1,-1.536615238962507,-0.7322409962324358,-1.561059616396792,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,1.5814659705457286,1,0,0.6760731416728243,1.766369677645241,0.782697202818716,1.591341113725034,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,-0.467583805074251,1,1,1.5354506047400909,0.008625737392506926,1.500415124853082,1.591341113725034,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,1.4175419884961302,1,1,0.9731006920145201,1.7842835537605244,0.9789351009810014,0.5075787765133041,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,1,1,0,0.06516913658694366,1,0,0.21217618102680447,0.05727117684349253,0.20597236848777103,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,0.3930171006861404,1,0,0.6393618714058729,0.56214686021574,0.6595106477678015,1.591341113725034,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,0.8028270558101364,1,0,-1.3563962758338375,-0.42644760111673896,-1.3161488811305055,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1.6224469660581282,1,1,1.4119672411148914,2.4515313162072636,1.4585716990805577,1.049459945119169,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,-0.877393760198247,1,1,0.1671214402446373,-0.6454513550532169,0.3551804355125998,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.5814659705457286,1,0,-1.3497214994216644,-0.20325217666067477,-1.3070180677289864,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
